user_id,rank,artist_name,playcount,mbid
45,18,Brand New,3384,
45,19,The Dresden Dolls,3252,107c7983-0728-46ea-8550-77e698adf690
45,20,Wintersleep,3039,cda8e877-fe39-4939-8b09-045d68617367
45,21,Damien Rice,3035,2119beb8-6ac5-4f21-82a4-b831c90c0024
45,22,Fjørt,2939,bcb478f4-dbf9-4bc8-823e-bec7986d652b
45,23,Explosions in the Sky,2766,4236acde-2ce2-441c-a3d4-38d55f1b5474
45,24,Sind,2718,c18c1b71-a554-4fb0-907f-314e5623259a
45,25,Brutus,2676,
45,26,Basia Bulat,2616,0b483ac2-aaf0-466b-a5f7-daa8b9c4de20
45,27,Kummer,2542,e617b433-e622-442e-a04a-c7af02692d4f
45,28,Honig,2535,14a62d83-cf27-4450-92f7-6b11f3cbbf22
45,29,System of a Down,2526,cc0b7089-c08d-4c10-b6b0-873582c17fd6
45,30,Kraftklub,2518,ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4
45,31,Captain Planet,2511,5731726c-7ace-491a-b47c-96ad7d14b612
45,32,At the Drive-In,2494,
45,33,Glen Hansard,2472,57f89cad-d2ef-48df-9119-8287b106716a
45,34,Modest Mouse,2445,a96ac800-bfcb-412a-8a63-0a98df600700
45,35,Fortuna Ehrenfeld,2361,15bab0fb-a47a-41d0-b2a0-440009d3ac14
45,36,Casper,2327,fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c
45,37,Frog Bog Dosenband,2291,4a6d8aec-8f97-4d9d-b260-d219bf62e43f
45,38,Postcards,2279,
45,39,BoySetsFire,2262,ba561cc7-2050-47d3-8bc2-c645a1393d90
45,40,Panda Lux,2242,c49b7f2d-462d-489a-9bb6-865ebb4b39a3
45,41,Leoniden,2240,58e80cb1-6b99-43de-b3f8-0d24ab25688e
45,42,Two Gallants,2157,7095f4e4-1f60-4098-a4ad-8fc451a8ee76
45,43,Grandbrothers,2108,36250550-80c6-4f83-819b-092d12db5575
45,44,Placebo,2078,
45,45,Portishead,2069,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11
45,46,Steaming Satellites,2043,c6d318c1-44e0-4d26-b127-e906b263f8ba
45,47,Beatsteaks,2030,a9b88ebb-83aa-4ef7-b674-fabeb572c14e
45,48,Rone,2008,5fb94de9-6534-48e8-acd7-ee81f8604432
45,49,The Last Dinner Party,2000,2f0c90b1-84d5-47f1-ad75-ad8d30f53f70
45,50,Portugal. The Man,1966,3599a39e-4e10-4cb5-90d4-c8a015ebc73b
46,1,Fabrizio De André,951,204db5a8-78f1-4078-801f-ae8f456eeb60
46,2,Arctic Monkeys,847,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
46,3,Francesco De Gregori,760,9128bb19-1bb7-4f20-9e42-7cd9979a6792
46,4,Verdena,658,0dcef1f5-a545-4a98-b618-213df9d97a00
46,5,Ministri,626,dec0d102-2d5b-4087-af71-5321a2b88457
46,6,Radiohead,619,a74b1b7f-71a5-4011-9441-d0b5e4122711
46,7,Kasabian,582,69b39eab-6577-46a4-a9f5-817839092033
46,8,Francesco Guccini,580,04aab033-628a-48b8-9d70-fc9b10761932
46,9,Le Luci Della Centrale Elettrica,554,5bd152b0-844e-4878-9423-af1a54046613
46,10,Arcade Fire,553,52074ba6-e495-4ef3-9bb4-0703888a9f68
46,11,Placebo,485,
46,12,Otis Redding,374,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751
46,13,Coldplay,368,cc197bad-dc9c-440d-a5b5-d52ba2e14234
46,14,Il Teatro Degli Orrori,361,6ac2abb1-29af-475e-985b-e71854432a24
46,15,Muse,338,9c9f1380-2516-4fc9-a3e6-f9f61941d090
46,16,The Black Keys,322,d15721d8-56b4-453d-b506-fc915b14cba2
46,17,Bob Dylan,315,72c536dc-7137-4477-a521-567eeb840fa8
46,18,Franz Ferdinand,304,
46,19,Leonard Cohen,302,65314b12-0e08-43fa-ba33-baaa7b874c15
46,20,David Bowie,270,5441c29d-3602-4898-b1a1-b77fa23b8e50
46,21,Pendulum,264,
46,22,Bombay Bicycle Club,262,0ae49abe-d6af-44fa-8ab0-b9ace5690e6f
46,23,Lucio Battisti,251,c0c0de23-d9c1-4776-97e0-0c2529402622
46,24,Pink Floyd,231,83d91898-7763-47d7-b03b-b92132375c47
46,25,Clap Your Hands Say Yeah,230,4b2d6a23-034d-4a29-9bb9-d2462796da4e
46,26,The Killers,226,95e1ead9-4d31-4808-a7ac-32c3614c116b
46,27,Julian Casablancas,225,c5ce487b-0462-444e-a184-4de0fef7e028
46,28,Across the Universe,222,3f1148a0-1d75-4354-86dd-712f4b1a07e3
46,29,Damien Rice,208,2119beb8-6ac5-4f21-82a4-b831c90c0024
46,30,Paolo Nutini,208,24ea074c-59cc-41c5-a5de-f68c2952965f
46,31,Bob Marley,207,c33627c6-ef0d-49de-9ef0-c4804190040f
46,32,Mumford & Sons,200,c44e9c22-ef82-4a77-9bcd-af6c958446d6
46,33,The Prodigy,186,4a4ee089-93b1-4470-af9a-6ff575d32704
46,34,The Vaccines,185,aa76ec08-45ab-4724-9411-d80b0e59ac59
46,35,Caparezza,177,82462e70-bc00-43ba-8d96-734efa6e72ac
46,36,The Rolling Stones,176,b071f9fa-14b0-4217-8e97-eb41da73f598
46,37,Yann Tiersen,172,12d432a3-feb0-49b1-a107-d20751880764
46,38,The Cure,166,69ee3720-a7cb-4402-b48d-a02c366f2bcf
46,39,The Clash,162,8f92558c-2baa-4758-8c38-615519e9deda
46,40,Led Zeppelin,161,678d88b2-87b0-403b-b63d-5da7465aecc3
46,41,Afterhours,156,ec3a8f62-5508-4cbc-bbbe-7c0cb02d1e78
46,42,Noah and the Whale,156,917bc621-ad02-477d-9308-a0304c5f9727
46,43,Bloc Party,155,8c538f11-c141-4588-8ecb-931083524186
46,44,Ludovico Einaudi,155,fa34b363-79df-434f-a5b8-be4e6898543f
46,45,The Doors,153,9efff43b-3b29-4082-824e-bc82f646f93d
46,46,Manu Chao,152,7570a0dd-5a67-401b-b19a-261eee01a284
46,47,Fleet Foxes,148,fa97dd36-1b82-43d7-a6e4-2adeafd59cef
46,48,Blood Red Shoes,147,cd830a8f-89d2-4e96-96cb-7a497e51d437
46,49,Florence + the Machine,147,5fee3020-513b-48c2-b1f7-4681b01db0c6
46,50,The Smashing Pumpkins,147,ba0d6274-db14-4ef5-b28d-657ebde1a396
47,1,Sepultura,2452,1d93c839-22e7-4f76-ad84-d27039efc048
47,2,Soulfly,1917,832a43c7-aa7d-439b-a6b4-4f1afa671c24
47,3,Gatecreeper,1738,69a16532-cdc2-459b-8f7a-7793583d7290
47,4,Sodom,1682,
47,5,Municipal Waste,1650,b5a31e9b-1fa2-45f9-91f5-b3a25fb38038
47,6,Enslaved,1580,29bb04d6-5602-464c-8577-f55a27511b27
47,7,Deftones,1421,7527f6c2-d762-4b88-b5e2-9244f1e34c46
47,8,Cavalera Conspiracy,1347,5bd1060b-8608-4817-93ca-207f7c828e2f
47,9,Metallica,1336,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
47,10,Power Trip,1285,
47,11,Kreator,1246,39822e8d-f24e-4f07-b51b-28b22e59fbdb
47,12,In Flames,1227,31745282-b1ea-4d62-939f-226b14d68e7c
47,13,Black Sabbath,1223,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
47,14,Blind Guardian,1197,7fa7fc04-1011-4876-8095-ecd232edea87
47,15,Alice in Chains,1104,4bd95eea-b9f6-4d70-a36c-cfea77431553
47,16,Bob Marley,1104,c33627c6-ef0d-49de-9ef0-c4804190040f
47,17,Bathory,1082,d292b4cd-37bd-4a88-a823-8710f273cc31
47,18,Trivium,1082,1f5ff245-2837-4d4a-a609-e93e544478c3
47,19,Toxic Holocaust,1077,b1c00b61-2673-458f-bba3-7470712a3b94
47,20,Motörhead,1075,57961a97-3796-4bf7-9f02-a985a8979ae9
47,21,Warbringer,1073,
47,22,Machine Head,1024,22a1f4d7-81ff-4216-ac06-3387da6bc118
47,23,Tool,1000,66fc5bf8-daa4-4241-b378-9bc9077939d2
47,24,Misfits,992,936addc3-91aa-49de-8ec0-0dc186de151f
47,25,Slayer,989,bdacc37b-8633-4bf8-9dd5-4662ee651aec
47,26,Children of Bodom,988,f57e14e4-b030-467c-b202-539453f504ec
47,27,Chimaira,984,d624df22-b03d-4746-ac28-a4bd72aeec26
47,28,Ensiferum,980,6e64cbfa-1a60-450e-81f4-c044c868ab24
47,29,Death,978,
47,30,Wormwitch,969,b20ef93b-47b0-4ded-9f27-39d38fad0f18
47,31,Megadeth,946,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e
47,32,Messa,942,56d8d7aa-e80e-4674-a8d2-433da1259883
47,33,Suicidal Tendencies,913,e9e2a634-984f-4c10-bf7b-7970179e1ef1
47,34,The Sorrow,900,8bfb1e24-7121-4b8f-95fd-4b09f7b01528
47,35,Gojira,898,
47,36,Obituary,889,2e8ac3ed-2a89-4377-ba80-790106aba554
47,37,Apocalyptica,862,788ad31c-bf0c-4a31-83f8-b8b130d79c76
47,38,Hatebreed,851,40b7efb7-1268-4a80-b354-600afdcbe9e2
47,39,Obsequiae,834,750fc0e5-9d78-4806-ae30-58bfa5e236cf
47,40,Mastodon,829,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727
47,41,Hulder,828,77a7f107-38ad-4443-8167-9af8f37cb30e
47,42,Myrkur,825,66d4b54b-77f1-4310-a45c-60972fb47ecc
47,43,Pantera,818,541f16f5-ad7a-428e-af89-9fa1b16d3c9c
47,44,Nine Inch Nails,812,b7ffd2af-418f-4be2-bdd1-22f8b48613da
47,45,Heaven Shall Burn,787,d044577e-aa22-43b7-ab29-cabee5f6643c
47,46,Hellripper,778,1db52a3c-7739-4c90-935c-3458e733955e
47,47,Napalm Death,770,ce7bba8b-026b-4aa6-bddb-f98ed6d595e4
47,48,Unto Others,768,9bd237d8-5a7f-4206-b26d-d4a15c9e5651
47,49,Iron Reagan,762,0cf888a0-0076-4b1f-8087-e2f6cdc2a7d7
47,50,Killswitch Engage,756,8295ee00-0096-461d-95c7-c2263d2a4c6d
48,1,Boards of Canada,7634,69158f97-4c07-4c4e-baf8-4e4ab1ed666e
48,2,Burial,2795,
48,3,Yagya,2258,b33ad139-56b1-4f16-b778-1386030c061e
48,4,Philip Glass,1801,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b
48,5,Aphex Twin,1475,f22942a1-6f70-4f48-866e-238cb2308fbd
48,6,Volor Flex,1353,01e65a84-4598-4f2e-8693-28a8b89cddd0
48,7,Mogwai,1335,d700b3f5-45af-4d02-95ed-57d301bda93e
48,8,Autechre,1272,410c9baf-5469-44f6-9852-826524b80c61
48,9,Radiohead,1190,a74b1b7f-71a5-4011-9441-d0b5e4122711
48,10,Nils Frahm,1123,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01
48,11,Andy Stott,1114,ecf5ab37-019f-4cc1-9fdc-218de6a41b65
48,12,Max Richter,1098,509f20b2-5df3-4aec-9bbc-002131fb3f99
48,13,The Sight Below,1028,a1eea3de-31f0-462b-a06a-b61e368cf26d
48,14,Broken Social Scene,964,2eada8f8-056a-4093-bbc2-004909ce743b
48,15,Moderat,945,7754905b-8bf7-48e2-935a-03d566fec464
48,16,Four Tet,942,3bcff06f-675a-451f-9075-99e8657047e8
48,17,The Field,935,e5d87018-16a1-4a05-acfd-6a4809ac62f6
48,18,Holy Other,933,37b71e3d-70a2-419c-8248-864b1be7251f
48,19,Minilogue,928,56a70482-5528-4bef-8da2-a33cf098ce9b
48,20,Bohren & der Club of Gore,916,938df0a0-c650-4cf8-9b23-5ad8a5cb4805
48,21,Shrine,903,d47632a9-3a90-491e-943f-3297b519e8a1
48,22,Apparat,855,dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12
48,23,The Cooper Temple Clause,834,6af63208-4a2b-494f-a560-622a0c10d647
48,24,Fennesz,821,a6f8d42d-d3ff-4268-8d39-ee01341733bb
48,25,Amon Tobin,811,630662ea-1c7d-4208-99fd-ba3afec20f0c
48,26,Nosaj Thing,808,b476bc5e-19ca-4e5a-82c8-1a068d601a7d
48,27,Kryptic Minds,798,89845f0d-2ab9-4edb-b032-7102c914a6e5
48,28,Ellen Allien,795,2ff63f00-0954-4b14-9007-e19b822fc8b2
48,29,Massive Attack,783,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8
48,30,Pantha du Prince,754,ac18992d-d90c-41d0-b56b-66fe1d51608e
48,31,Michael Mayer,744,d17801d0-4353-4725-8bf5-d0bbedc403a6
48,32,Eluvium,726,86139012-695b-42f4-98f1-1f353f7230b4
48,33,Modeselektor,720,8a7a4e72-a099-425f-8238-80706fc1c746
48,34,Biosphere,694,27f676bc-5304-40a5-be78-14911c5deaa6
48,35,Global Communication,663,8179e236-86df-459f-bd51-0107138d0a6a
48,36,Sébastien Tellier,638,ac69016f-42cc-4322-b70e-101458b769aa
48,37,Gui Boratto,627,f3e2ad21-900e-46a0-8597-2a3e457a7c27
48,38,Alex Smoke,607,a2caa7c9-2510-40f0-9fb9-88f45cf993ba
48,39,Luke Abbott,601,acd7e57a-6454-4e28-a2b6-ed59fa75a5ac
48,40,Justus Köhncke,592,2f4ddc44-7178-4ca0-97e2-903b20329140
48,41,Irrelevant,579,7f5586a1-8b5b-4e72-aa41-2f946a55117f
48,42,oOoOO,562,68648da3-771d-4670-855d-6feb6a3edf93
48,43,Roll the Dice,559,c2c30502-b286-422f-852b-74dc70c41e87
48,44,Tim Hecker,512,c7ee3bc9-780c-42c0-91e9-4cd70ad692d3
48,45,Loscil,506,4f2c565b-ac40-4678-ba61-4fcf3b97edbc
48,46,The Caretaker,504,82c770d1-8c62-4f4d-9021-7bd8a097f7dd
48,47,Demdike Stare,503,03a924fa-4f8d-4df4-b284-98dc9ac68da7
48,48,Kraftwerk,494,5700dcd4-c139-4f31-aa3e-6382b9af9032
48,49,Daft Punk,487,056e4f3e-d505-4dad-8ec1-d04f521cbb56
48,50,DJ Shadow,487,efa2c11a-1a35-4b60-bc1b-66d37de88511
49,1,Opeth,769,c14b4180-dc87-481e-b17a-64e4150f90f6
49,2,Pink Floyd,519,83d91898-7763-47d7-b03b-b92132375c47
49,3,Strapping Young Lad,491,584b72a4-45f7-46ce-b440-e9ee579d71c4
49,4,Arcturus,484,
49,5,Ulver,418,7d209631-ccb8-4a87-8516-64abe4c22dba
49,6,VNV Nation,335,8385f26a-f374-4a04-9aad-4442ce24db2b
49,7,Vesperian Sorrow,291,8b3b1d8a-02d9-495d-ac2b-32731f0e2e7a
49,8,Anathema,289,20aa23e3-3532-42ca-acf6-e8c2e9df2688
49,9,Dimmu Borgir,283,17167af8-c1da-45cc-bba2-9d23f068b7a3
49,10,Rome,240,
49,11,Abigail Williams,219,bb2d449e-d6c1-4f0c-8603-5b285acd311e
49,12,Laibach,207,c779e090-909f-4403-a90e-c1d08cdbb719
49,13,Cynic,205,d7381ee3-d8ac-4622-ae9a-7e659143eacb
49,14,Icon of Coil,182,8a27bc4d-3210-4748-a6a7-b42b768c1ec0
49,15,Skinny Puppy,182,5a24bc1a-c093-4a82-84ed-8d7f2da0570d
49,16,Emperor,176,fffb7cb6-e9cd-42d0-81d0-60e58f13c7e8
49,17,Bloodbath,175,bc27c60a-a967-41c9-9633-c682ca0d77d5
49,18,The Specials,174,07eb40a2-2914-439c-a01d-15a685b84ddf
49,19,Borknagar,170,8df2629f-8ae9-4687-9207-4cf3c22cc763
49,20,Slayer,157,bdacc37b-8633-4bf8-9dd5-4662ee651aec
49,21,Mors Principium Est,153,8d08484c-c532-457a-a04c-2510da38744e
49,22,Keep of Kalessin,140,75fd76eb-09d8-4567-b24a-5fe43334ed15
49,23,Front Line Assembly,137,b847e9d2-c931-4daf-900c-42c7b2c42e16
49,24,Vintersorg,134,012f2687-b9e8-400e-838d-d96707ea3a5e
49,25,Devin Townsend,132,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423
49,26,Meshuggah,118,cf8b3b8c-118e-4136-8d1d-c37091173413
49,27,Necrophagist,118,251b5564-6dcf-4299-b1a3-921885bdaf88
49,28,The Devin Townsend Band,117,6e9d417e-7eb1-45dd-af0c-60ac85dfcd7a
49,29,Camel,116,2c5eb59f-75a9-44c1-9c40-838d52d375e1
49,30,Katatonia,114,61ed9c9c-79eb-4e8f-8015-bd599ac0ab49
49,31,Edge of Sanity,104,ce38e067-8e83-4660-8852-0c1db7ddaadb
49,32,Empyrium,99,2eba111c-f7b9-4119-811f-9753669072af
49,33,KMFDM,97,45074d7c-5307-44a8-854f-ae072e1622ae
49,34,Yes,90,8353f93f-163e-48c2-bb75-9f18987a3d46
49,35,Enslaved,87,29bb04d6-5602-464c-8577-f55a27511b27
49,36,Gordian Knot,87,a8beae63-ebc7-49fe-95c7-676bf02bb434
49,37,Porcupine Tree,85,169c4c28-858e-497b-81a4-8bc15e0026ea
49,38,:Wumpscut:,84,e4e79264-c1ec-490c-b823-b2918204cd4f
49,39,Havoc Unit,81,a0f3709f-65a1-49cf-8968-ee481523aa8f
49,40,Talking Heads,80,a94a7155-c79d-4409-9fcf-220cb0e4dc3a
49,41,Ozric Tentacles,79,5629ca87-9086-48c4-8dc4-b4a966c45067
49,42,Death in June,73,463f056c-56bf-429d-b3a3-f8fe467c427d
49,43,The Kovenant,70,cc6fed9a-a14b-46e1-a5b0-97f740e66e6a
49,44,Dead Can Dance,69,ccda046a-2674-4f7d-97e6-f23d6c156432
49,45,16volt,64,836d8ab6-8f06-4d92-ba15-93c62770765b
49,46,Apocalyptica,61,788ad31c-bf0c-4a31-83f8-b8b130d79c76
49,47,Crotchduster,58,
49,48,Septic Flesh,57,f23d00be-5619-43aa-a9b0-b32b73e5ba4f
49,49,The Academy of Ancient Music,57,
49,50,Don Drummond,56,dfecf546-e7ec-46d4-8372-c1e7864ec406
50,1,Modest Mouse,1964,a96ac800-bfcb-412a-8a63-0a98df600700
50,2,Wintersleep,1428,cda8e877-fe39-4939-8b09-045d68617367
50,3,Wolf Parade,1316,b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f
50,4,Pavement,1136,
50,5,Pixies,1042,b6b2bb8d-54a9-491f-9607-7b546023b433
50,6,Eels,920,14387b0f-765c-4852-852f-135335790466
50,7,The Weakerthans,865,bc68928b-fbb5-4aac-baae-52ba49202372
50,8,TV on the Radio,865,eb872766-98f6-453d-883f-2ae908a18315
50,9,Radiohead,853,a74b1b7f-71a5-4011-9441-d0b5e4122711
50,10,Stars,732,5aeb21a3-4606-4a0d-8369-50c768d1e99a
50,11,Gorillaz,715,e21857d5-3256-4547-afb3-4b6ded592596
50,12,Spoon,673,84eac621-1c5a-49a1-9500-555099c6e184
50,13,Mountain Goats,645,9639cd52-c351-4a17-9797-58880e95a7ef
50,14,Arcade Fire,614,52074ba6-e495-4ef3-9bb4-0703888a9f68
50,15,Deerhoof,585,11eabe0c-2638-4808-92f9-1dbd9c453429
50,16,Belle & Sebastian,571,e5c7b94f-e264-473c-bb0f-37c85d4d5c70
50,17,Sufjan Stevens,567,01d3c51b-9b98-418a-8d8e-37f6fab59d8c
50,18,Yeah Yeah Yeahs,518,584c04d2-4acc-491b-8a0a-e63133f4bfc4
50,19,Grizzly Bear,516,59a7fbcb-ff74-494d-abd0-9c82359040c9
50,20,Kings of Leon,516,6ffb8ea9-2370-44d8-b678-e9237bbd347b
50,21,Yo La Tengo,504,3f542031-b054-454d-b57b-812fa2a81b11
50,22,The New Pornographers,498,25b75a66-ce83-4db3-b136-395a3c3784c4
50,23,Hot Hot Heat,488,0e0dd9da-5878-4c46-9a9a-6df43abb5c96
50,24,Bloc Party,480,8c538f11-c141-4588-8ecb-931083524186
50,25,Joel Plaskett,472,12b689a4-0d5e-4458-b44f-5c8ccaf12388
50,26,Sunset Rubdown,471,9c0b1b7f-d63d-4e4f-bbec-1e7e7607dd22
50,27,The Decemberists,458,97b1142f-c71e-4971-8736-4a8ceaf6b4c3
50,28,Animal Collective,450,0c751690-c784-4a4f-b1e4-c1de27d47581
50,29,Black Rebel Motorcycle Club,446,32b90c92-9978-4a07-90eb-caa4b22f4907
50,30,Biffy Clyro,403,892500b7-09a6-4049-ba92-2d192dd70563
50,31,Guillemots,401,42555956-bf57-4240-aadf-b58e6762932c
50,32,Beck,390,
50,33,LCD Soundsystem,390,2aaf7396-6ab8-40f3-9776-a41c42c8e26b
50,34,The Mountain Goats,384,9639cd52-c351-4a17-9797-58880e95a7ef
50,35,The Hold Steady,377,4883523d-fc0e-4d0d-802c-91379e767083
50,36,Hard-Fi,374,
50,37,Editors,362,0efe858c-89e5-4e47-906a-356fa953fd6e
50,38,Daft Punk,330,056e4f3e-d505-4dad-8ec1-d04f521cbb56
50,39,Swan Lake,328,
50,40,The Flaming Lips,325,1f43d76f-8edf-44f6-aaf1-b65f05ad9402
50,41,Green Day,324,084308bd-1654-436f-ba03-df6697104e19
50,42,R.E.M.,323,ea4dfa26-f633-4da6-a52a-f49ea4897b58
50,43,Arctic Monkeys,311,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
50,44,Islands,301,c5fe8c71-ed71-4d94-8d17-6398be1b35fd
50,45,The Killers,301,95e1ead9-4d31-4808-a7ac-32c3614c116b
50,46,Tokyo Police Club,299,35a6a353-b186-4c13-a264-d18d5e2ce853
50,47,Frightened Rabbit,295,dc21d171-7204-4759-9fd0-77d031aeb40c
50,48,Franz Ferdinand,293,
50,49,Neutral Milk Hotel,285,a506f761-2c22-4b2f-8a94-bd748c2c8f75
50,50,Architecture in Helsinki,280,b91f0973-002e-4237-a39f-c7e02e786e53
51,1,Horkýže Slíže,2661,e17335ff-4be6-425c-b8b2-fcbd4fee5776
51,2,Queens of the Stone Age,2544,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8
51,3,System of a Down,2431,cc0b7089-c08d-4c10-b6b0-873582c17fd6
51,4,Koяn,2207,ac865b2e-bba8-4f5a-8756-dd40d5e39f46
51,5,Alice in Chains,2078,4bd95eea-b9f6-4d70-a36c-cfea77431553
51,6,Kabát,1464,ebab48e7-281d-4263-be64-101b1d7bcbaf
51,7,Stone Sour,1342,4ca783b7-5bf7-4348-b494-46680660050f
51,8,Metallica,1238,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
51,9,Pixies,1177,b6b2bb8d-54a9-491f-9607-7b546023b433
51,10,Jaromír Nohavica,1156,3fd5eb03-0511-4ea1-a6cb-67e43cfe5db6
51,11,Foo Fighters,1126,67f66c07-6e61-4026-ade5-7e782fad3a5d
51,12,Tool,1054,66fc5bf8-daa4-4241-b378-9bc9077939d2
51,13,Sepultura,1006,1d93c839-22e7-4f76-ad84-d27039efc048
51,14,Soil,1003,
51,15,The Rolling Stones,989,b071f9fa-14b0-4217-8e97-eb41da73f598
51,16,The White Stripes,968,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5
51,17,Bob Dylan,948,72c536dc-7137-4477-a521-567eeb840fa8
51,18,Guns N' Roses,925,eeb1195b-f213-4ce1-b28c-8565211f8e43
51,19,Red Hot Chili Peppers,879,8bfac288-ccc5-448d-9573-c33ea2aa5c30
51,20,Slipknot,829,
51,21,Buckethead,808,b5179744-f217-4455-9d8b-17b8d4fdeb93
51,22,Nirvana,768,
51,23,The Cure,767,69ee3720-a7cb-4402-b48d-a02c366f2bcf
51,24,Kings of Leon,763,6ffb8ea9-2370-44d8-b678-e9237bbd347b
51,25,Soundgarden,756,153c9281-268f-4cf3-8938-f5a4593e5df4
51,26,Apocalyptica,712,788ad31c-bf0c-4a31-83f8-b8b130d79c76
51,27,Serj Tankian,707,e471b63c-c3b5-4f62-a971-cd0b2273838f
51,28,Pink Floyd,690,83d91898-7763-47d7-b03b-b92132375c47
51,29,Screaming Trees,688,eda2c063-886b-4150-8665-2858fbeb737f
51,30,Nine Inch Nails,669,b7ffd2af-418f-4be2-bdd1-22f8b48613da
51,31,Polemic,652,
51,32,Black Label Society,643,a8e935c6-3fcc-414c-900c-77e8170e7e7c
51,33,Miles Davis,643,561d854a-6a28-4aa7-8c99-323e6ce46c2a
51,34,Pearl Jam,581,83b9cbe7-9857-49e2-ab8e-b57b01038103
51,35,The Who,580,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa
51,36,Queen,560,0383dadf-2a4e-4d10-a46a-e9e041da8eb3
51,37,Disturbed,556,
51,38,Joe Cocker,549,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb
51,39,Marilyn Manson,523,
51,40,Arctic Monkeys,513,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
51,41,AC/DC,508,66c662b6-6e2f-4930-8610-912e24c63ed1
51,42,Motörhead,493,57961a97-3796-4bf7-9f02-a985a8979ae9
51,43,Radiohead,481,a74b1b7f-71a5-4011-9441-d0b5e4122711
51,44,Korn,475,ac865b2e-bba8-4f5a-8756-dd40d5e39f46
51,45,Black Sabbath,467,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
51,46,Meat Puppets,454,3df040ee-2b8b-446b-937a-3f86f4b2cabf
51,47,Eagles of Death Metal,394,de11b037-d880-40e0-8901-0397c768c457
51,48,Cake,388,fa7b9055-3703-473a-8a09-adf2fe031a24
51,49,Anathema,382,20aa23e3-3532-42ca-acf6-e8c2e9df2688
51,50,Arcade Fire,381,52074ba6-e495-4ef3-9bb4-0703888a9f68
52,1,Foals,5428,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc
52,2,DIIV,4928,b5ff61dd-0154-4e80-b46b-c733f87db602
52,3,Cruel Hand,4110,29f50e16-0b84-4d0a-a72f-e4f1bb5ad48f
52,4,Modern Life Is War,3644,1bfdbf9d-e241-4ad7-8283-a3a7904bb6ca
52,5,Kings of Leon,3423,6ffb8ea9-2370-44d8-b678-e9237bbd347b
52,6,Touché Amoré,2877,ea367e3c-4c74-460b-8a99-bbbb9b1ad5cf
52,7,Nine Inch Nails,2751,b7ffd2af-418f-4be2-bdd1-22f8b48613da
52,8,Balance and Composure,2659,0d20c42d-133c-429d-8f76-3c2458aee3e8
52,9,Trapped Under Ice,2477,94c44a31-3f7b-4c5d-aa54-2bf47eeac5d5
52,10,White Reaper,2464,614ae988-c23c-4cf9-bb60-d6d756793005
52,11,Deftones,2438,7527f6c2-d762-4b88-b5e2-9244f1e34c46
52,12,Defeater,2435,5ad43538-b4d1-426d-8796-091817cda1db
52,13,Go It Alone,2413,4dfd0e42-47ef-4c22-8b0b-46758c4808c2
52,14,Rise and Fall,2382,10530952-020b-40f7-b2a7-1b45d76b33e6
52,15,Fontaines D.C.,2352,fd87acc7-e0a0-4a45-bc2a-d2ab5c10be68
52,16,Alice in Chains,2301,4bd95eea-b9f6-4d70-a36c-cfea77431553
52,17,Ritual,2267,
52,18,Tame Impala,2233,63aa26c3-d59b-4da4-84ac-716b54f1ef4d
52,19,Angel Du$t,2231,36c8b01c-cd8b-4ecd-b3fd-9f4f73371d2b
52,20,Converge,2056,fa31e7d4-a03a-4110-98fc-f8826e95ec25
52,21,Basement,2007,
52,22,Mastodon,1892,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727
52,23,The Chemical Brothers,1844,1946a82a-f927-40c2-8235-38d64f50d043
52,24,Soundgarden,1840,153c9281-268f-4cf3-8938-f5a4593e5df4
52,25,Title Fight,1834,1154d345-8061-4d04-a52a-6214288523ac
52,26,Tigers Jaw,1814,3cdf1327-39eb-4ffe-9ce3-20599ac6a468
52,27,Bitter End,1812,2c2cad4a-9028-47d9-8876-3981d2ed31d6
52,28,Against Me!,1764,a66ebddc-ff04-46b8-820a-15c63e80dba1
52,29,Death Is Not Glamorous,1761,3a43dd53-2a3d-4da7-b2c0-080d7c054661
52,30,Ruiner,1691,0c3eaefb-b2ed-47b0-8e03-56fb9d48099b
